bars,symbol,next_page_token
"{'t': '2017-01-03T21:00:00Z', 'o': 225.17, 'h': 225.24, 'l': 225.13, 'c': 225.2, 'v': 2773425, 'n': 1227, 'vw': 225.221343}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:01:00Z', 'o': 225.2, 'h': 225.21, 'l': 225.14, 'c': 225.18, 'v': 1428558, 'n': 689, 'vw': 223.849126}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:02:00Z', 'o': 225.18, 'h': 225.2, 'l': 225.15, 'c': 225.2, 'v': 395758, 'n': 519, 'vw': 225.179085}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:03:00Z', 'o': 225.19, 'h': 225.23, 'l': 225.19, 'c': 225.23, 'v': 255824, 'n': 271, 'vw': 225.215348}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:04:00Z', 'o': 225.23, 'h': 225.25, 'l': 225.22, 'c': 225.24, 'v': 733190, 'n': 401, 'vw': 225.19925}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:05:00Z', 'o': 225.24, 'h': 225.28, 'l': 225.23, 'c': 225.23, 'v': 199136, 'n': 280, 'vw': 225.249006}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:06:00Z', 'o': 225.25, 'h': 225.25, 'l': 225.2, 'c': 225.2, 'v': 481259, 'n': 353, 'vw': 225.237861}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:07:00Z', 'o': 225.21, 'h': 225.25, 'l': 225.1839, 'c': 225.24, 'v': 1323823, 'n': 153, 'vw': 223.747286}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:08:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.21, 'c': 225.21, 'v': 38302, 'n': 91, 'vw': 225.222324}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:09:00Z', 'o': 225.2, 'h': 225.24, 'l': 225.19, 'c': 225.2, 'v': 72373, 'n': 133, 'vw': 225.208192}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:10:00Z', 'o': 225.19, 'h': 225.23, 'l': 225.184, 'c': 225.23, 'v': 707275, 'n': 90, 'vw': 225.191732}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:11:00Z', 'o': 225.22, 'h': 225.23, 'l': 225.184, 'c': 225.21, 'v': 1414594, 'n': 61, 'vw': 225.184401}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:12:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.1834, 'c': 225.23, 'v': 1797664, 'n': 129, 'vw': 225.185178}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:13:00Z', 'o': 225.21, 'h': 225.24, 'l': 225.19, 'c': 225.19, 'v': 106978, 'n': 155, 'vw': 225.222968}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:14:00Z', 'o': 225.19, 'h': 225.25, 'l': 225.16, 'c': 225.24, 'v': 49017, 'n': 122, 'vw': 225.201563}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:15:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.1889, 'c': 225.23, 'v': 136940, 'n': 14, 'vw': 225.196476}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:16:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.21, 'c': 225.21, 'v': 967977, 'n': 28, 'vw': 224.200042}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:17:00Z', 'o': 225.21, 'h': 225.23, 'l': 225.21, 'c': 225.23, 'v': 12692, 'n': 24, 'vw': 225.21063}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:18:00Z', 'o': 225.22, 'h': 225.23, 'l': 225.22, 'c': 225.23, 'v': 3100, 'n': 3, 'vw': 225.220323}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:19:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 804, 'n': 3, 'vw': 225.22}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:20:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 26500, 'n': 20, 'vw': 225.236604}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:21:00Z', 'o': 225.22, 'h': 225.25, 'l': 225.22, 'c': 225.24, 'v': 12503, 'n': 20, 'vw': 225.240935}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:22:00Z', 'o': 225.24, 'h': 225.26, 'l': 225.23, 'c': 225.23, 'v': 30800, 'n': 32, 'vw': 225.245414}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:23:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 5300, 'n': 6, 'vw': 225.239434}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:24:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 10898, 'n': 13, 'vw': 225.231055}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:25:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.23, 'c': 225.23, 'v': 2969, 'n': 6, 'vw': 225.239495}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:26:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 675, 'n': 4, 'vw': 225.237778}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:27:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.1836, 'c': 225.23, 'v': 60519, 'n': 20, 'vw': 225.191544}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:28:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.22, 'c': 225.24, 'v': 9811, 'n': 18, 'vw': 225.224599}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:29:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.2, 'c': 225.2, 'v': 35801, 'n': 61, 'vw': 225.204475}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:30:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 10599, 'n': 15, 'vw': 225.22}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:31:00Z', 'o': 225.22, 'h': 225.24, 'l': 225.22, 'c': 225.24, 'v': 6640, 'n': 9, 'vw': 225.228976}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:32:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.21, 'c': 225.22, 'v': 9560, 'n': 7, 'vw': 225.21477}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:33:00Z', 'o': 225.2, 'h': 225.21, 'l': 225.19, 'c': 225.19, 'v': 31002, 'n': 18, 'vw': 225.194193}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:34:00Z', 'o': 225.17, 'h': 225.19, 'l': 225.17, 'c': 225.19, 'v': 4550, 'n': 12, 'vw': 225.187776}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:36:00Z', 'o': 225.19, 'h': 225.2, 'l': 225.19, 'c': 225.2, 'v': 2900, 'n': 4, 'vw': 225.196897}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:37:00Z', 'o': 225.18, 'h': 225.18, 'l': 225.18, 'c': 225.18, 'v': 302, 'n': 2, 'vw': 225.180132}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:38:00Z', 'o': 225.2, 'h': 225.22, 'l': 225.2, 'c': 225.22, 'v': 1287, 'n': 4, 'vw': 225.216325}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:39:00Z', 'o': 225.21, 'h': 225.22, 'l': 225.21, 'c': 225.22, 'v': 15683, 'n': 13, 'vw': 225.217314}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:40:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 23200, 'n': 7, 'vw': 225.21}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:41:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 827, 'n': 2, 'vw': 225.22}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:42:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 521, 'n': 3, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:44:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 205, 'n': 2, 'vw': 225.219756}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:45:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 264, 'n': 4, 'vw': 225.209242}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:46:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 360, 'n': 2, 'vw': 225.21}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:48:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.18, 'c': 225.19, 'v': 21041, 'n': 11, 'vw': 225.183176}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:50:00Z', 'o': 225.19, 'h': 225.19, 'l': 225.19, 'c': 225.19, 'v': 100, 'n': 1, 'vw': 225.19}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:51:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 100, 'n': 1, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:52:00Z', 'o': 225.21, 'h': 225.23, 'l': 225.21, 'c': 225.23, 'v': 8881, 'n': 10, 'vw': 225.222388}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:53:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.24, 'c': 225.24, 'v': 2050, 'n': 3, 'vw': 225.24}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:54:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.23, 'c': 225.23, 'v': 1750, 'n': 2, 'vw': 225.235714}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:55:00Z', 'o': 225.22, 'h': 225.24, 'l': 225.22, 'c': 225.22, 'v': 62006, 'n': 3, 'vw': 225.239355}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:57:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 114, 'n': 2, 'vw': 225.228772}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:58:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.2, 'c': 225.2, 'v': 500, 'n': 2, 'vw': 225.204}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T21:59:00Z', 'o': 225.2, 'h': 225.24, 'l': 225.2, 'c': 225.2, 'v': 48780, 'n': 19, 'vw': 225.225486}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:00:00Z', 'o': 225.2, 'h': 225.21, 'l': 225.2, 'c': 225.21, 'v': 8500, 'n': 9, 'vw': 225.201765}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:01:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.2, 'c': 225.2, 'v': 4300, 'n': 6, 'vw': 225.217674}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:02:00Z', 'o': 225.18, 'h': 225.18, 'l': 225.18, 'c': 225.18, 'v': 102, 'n': 3, 'vw': 225.180196}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:07:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 250, 'n': 1, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:08:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 3050, 'n': 7, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:10:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 640, 'n': 3, 'vw': 225.209531}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:11:00Z', 'o': 225.19, 'h': 225.19, 'l': 225.19, 'c': 225.19, 'v': 100, 'n': 1, 'vw': 225.19}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:14:00Z', 'o': 225.2, 'h': 225.22, 'l': 225.2, 'c': 225.22, 'v': 5000, 'n': 10, 'vw': 225.214848}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:15:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.21, 'c': 225.22, 'v': 20740, 'n': 16, 'vw': 225.226914}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:16:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 2600, 'n': 4, 'vw': 225.22}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:18:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 457, 'n': 2, 'vw': 225.21}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:20:00Z', 'o': 225.22, 'h': 225.23, 'l': 225.22, 'c': 225.23, 'v': 13970, 'n': 14, 'vw': 225.225727}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:21:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.21, 'c': 225.21, 'v': 8600, 'n': 7, 'vw': 225.229767}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:22:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.23, 'c': 225.23, 'v': 6261, 'n': 17, 'vw': 225.234632}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:23:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 1722, 'n': 5, 'vw': 225.231289}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:26:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 1100, 'n': 3, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:27:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.21, 'c': 225.21, 'v': 5663, 'n': 15, 'vw': 225.213179}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:28:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.2, 'c': 225.21, 'v': 655, 'n': 7, 'vw': 225.207634}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:29:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 100, 'n': 1, 'vw': 225.21}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:30:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.21, 'c': 225.21, 'v': 893, 'n': 13, 'vw': 225.207391}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:31:00Z', 'o': 225.21, 'h': 225.24, 'l': 225.21, 'c': 225.24, 'v': 10600, 'n': 10, 'vw': 225.232591}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:32:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.21, 'c': 225.21, 'v': 318, 'n': 2, 'vw': 225.216289}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:33:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 145, 'n': 2, 'vw': 225.223103}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:34:00Z', 'o': 225.22, 'h': 225.23, 'l': 225.22, 'c': 225.23, 'v': 8132, 'n': 7, 'vw': 225.229139}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:35:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 1500, 'n': 3, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:36:00Z', 'o': 225.24, 'h': 225.24, 'l': 225.23, 'c': 225.23, 'v': 671, 'n': 3, 'vw': 225.231654}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:37:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 5640, 'n': 14, 'vw': 225.229887}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:38:00Z', 'o': 225.21, 'h': 225.21, 'l': 225.2, 'c': 225.2, 'v': 10000, 'n': 18, 'vw': 225.202729}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:39:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 500, 'n': 2, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:40:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 700, 'n': 2, 'vw': 225.2}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:41:00Z', 'o': 225.19, 'h': 225.19, 'l': 225.19, 'c': 225.19, 'v': 272, 'n': 3, 'vw': 225.19}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:42:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 359, 'n': 5, 'vw': 225.199276}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:43:00Z', 'o': 225.19, 'h': 225.19, 'l': 225.19, 'c': 225.19, 'v': 3000, 'n': 3, 'vw': 225.19}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:44:00Z', 'o': 225.19, 'h': 225.2, 'l': 225.19, 'c': 225.2, 'v': 2666, 'n': 8, 'vw': 225.192498}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:45:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.2, 'c': 225.2, 'v': 840, 'n': 22, 'vw': 225.200905}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:46:00Z', 'o': 225.22, 'h': 225.22, 'l': 225.22, 'c': 225.22, 'v': 510, 'n': 10, 'vw': 225.220392}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:47:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 16124, 'n': 16, 'vw': 225.229998}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:48:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 5001, 'n': 9, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:49:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 200, 'n': 1, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:50:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 3500, 'n': 5, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:53:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.23, 'c': 225.23, 'v': 2950, 'n': 5, 'vw': 225.23}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:56:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.21, 'c': 225.21, 'v': 1110, 'n': 4, 'vw': 225.226216}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:57:00Z', 'o': 225.23, 'h': 225.23, 'l': 225.22, 'c': 225.22, 'v': 25100, 'n': 8, 'vw': 225.22996}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T22:59:00Z', 'o': 225.23, 'h': 225.24, 'l': 225.23, 'c': 225.24, 'v': 3518, 'n': 13, 'vw': 225.232186}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T23:00:00Z', 'o': 225.24, 'h': 225.25, 'l': 225.23, 'c': 225.23, 'v': 18200, 'n': 28, 'vw': 225.242582}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T23:01:00Z', 'o': 225.23, 'h': 225.25, 'l': 225.2, 'c': 225.2, 'v': 29002, 'n': 31, 'vw': 225.208173}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T23:02:00Z', 'o': 225.2, 'h': 225.2, 'l': 225.18, 'c': 225.18, 'v': 18506, 'n': 24, 'vw': 225.18946}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T23:03:00Z', 'o': 225.17, 'h': 225.17, 'l': 225.13, 'c': 225.13, 'v': 7282, 'n': 27, 'vw': 225.149659}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
